column_1;column_2;column_3;column_4;coordonnees;geom
4420;Saint-Nicolas;5.539419;50.6305341;50.6305341, 5.539419;
4420;Tilleur;5.5307061;50.620651;50.620651, 5.5307061;
4431;Loncin;5.502732;50.665153;50.665153, 5.502732;
4452;Wihogne;5.5064112;50.7277451;50.7277451, 5.5064112;
4480;Clermont-Sous-Huy;5.3922;50.569046;50.569046, 5.3922;
4520;Wanze;5.2166503;50.5332587;50.5332587, 5.2166503;
4530;Warnant-Dreye;5.2254442;50.5951052;50.5951052, 5.2254442;
4537;Seraing-Le-Château;5.2989318;50.6216405;50.6216405, 5.2989318;
4537;Verlaine;5.3184439;50.6075114;50.6075114, 5.3184439;
4550;Villers-Le-Temple;5.3708571;50.5081151;50.5081151, 5.3708571;
4557;Abée;5.3564571;50.4735257;50.4735257, 5.3564571;
4577;Outrelouxhe;5.335294;50.504232;50.504232, 5.335294;
4577;Strée-Lez-Huy;5.3271603;50.4922647;50.4922647, 5.3271603;
4590;Warzée;5.427096;50.4487876;50.4487876, 5.427096;
4600;Lanaye;5.6944381;50.7806558;50.7806558, 5.6944381;
4606;Saint-André;5.7536486;50.6953487;50.6953487, 5.7536486;
4607;Feneur;5.7138885;50.7041818;50.7041818, 5.7138885;
4607;Mortroux;5.7513854;50.7132408;50.7132408, 5.7513854;
4610;Queue-Du-Bois;5.6785831;50.6371513;50.6371513, 5.6785831;
4630;Soumagne;5.739941;50.6147718;50.6147718, 5.739941;
4650;Herve;5.7935245;50.6392112;50.6392112, 5.7935245;
4672;Saint-Remy;5.700802;50.6958409;50.6958409, 5.700802;
4728;Hergenrath;6.0316891;50.7091279;50.7091279, 6.0316891;
4750;Elsenborn;6.2213827;50.4573116;50.4573116, 6.2213827;
4771;Heppenbach;6.218691;50.3631661;50.3631661, 6.218691;
4821;Andrimont;5.8901888;50.4386821;50.4386821, 5.8901888;
4837;Baelen;5.9715011;50.6311898;50.6311898, 5.9715011;
4837;Membach;5.9953656;50.6193792;50.6193792, 5.9953656;
4850;Montzen;5.9620321;50.7075126;50.7075126, 5.9620321;
4851;Gemmenich;5.9967631;50.7463908;50.7463908, 5.9967631;
4861;Soiron;5.7906072;50.5921673;50.5921673, 5.7906072;
4900;Spa;5.8626233;50.4920838;50.4920838, 5.8626233;
4910;Polleur;5.873929354985;50.542907;50.542907, 5.87392935499;
4920;Harzé;5.6672743;50.4409138;50.4409138, 5.6672743;
4950;Faymonville;6.1407071;50.4054037;50.4054037, 6.1407071;
4983;Basse-Bodeux;5.826789;50.3579736;50.3579736, 5.826789;
5004;Bouge;4.891664450549;50.47887385;50.47887385, 4.89166445055;
5020;Flawinne;4.8120768;50.456602;50.456602, 4.8120768;
5020;Vedrin;4.8742389;50.5019599;50.5019599, 4.8742389;
5024;Gelbressée;4.9578287274527;50.5113799;50.5113799, 4.95782872745;
5030;Lonzée;4.7273547;50.5533536;50.5533536, 4.7273547;
5031;Grand-Leez;4.7609593378472;50.57820735;50.57820735, 4.76095933785;
5032;Isnes;4.7406918;50.5105186;50.5105186, 4.7406918;
5032;Mazy;4.6745108;50.5127674;50.5127674, 4.6745108;
5060;Keumiée;4.5960062;50.4655148;50.4655148, 4.5960062;
5060;Sambreville;4.6196692;50.4409806;50.4409806, 4.6196692;
5060;Tamines;4.607595;50.4340969;50.4340969, 4.607595;
5070;Sart-Saint-Laurent;4.7411668;50.4027187;50.4027187, 4.7411668;
5080;Emines;4.8279560785714;50.5157255;50.5157255, 4.82795607857;
5080;La Bruyère;5.7266989;50.4133942;50.4133942, 5.7266989;
5080;Warisoulx;4.8587823219021;50.5348173;50.5348173, 4.8587823219;
5140;Ligny;4.5757572;50.5126287;50.5126287, 4.5757572;
5190;Onoz;4.6696856;50.4923374;50.4923374, 4.6696856;
5310;Dhuy;4.8573789;50.5596814;50.5596814, 4.8573789;
5310;Hanret;4.9440702;50.5834955;50.5834955, 4.9440702;
5310;Leuze;4.9103111;50.5605615;50.5605615, 4.9103111;
5310;Saint-Germain;4.8427332;50.5730646;50.5730646, 4.8427332;
5332;Crupet;4.9581149;50.3468626;50.3468626, 4.9581149;
5334;Florée;5.0704373;50.3730757;50.3730757, 5.0704373;
5360;Hamois;5.1594475;50.3408694;50.3408694, 5.1594475;
5360;Natoye;5.0562173;50.3413559;50.3413559, 5.0562173;
5361;Scy;5.2094413;50.3079186;50.3079186, 5.2094413;
5364;Schaltin;5.1237159;50.3579006;50.3579006, 5.1237159;
5370;Havelange;5.23958;50.3870946;50.3870946, 5.23958;
5377;Baillonville;5.338213;50.288759;50.288759, 5.338213;
5377;Bonsin;5.3788758;50.3727364;50.3727364, 5.3788758;
5377;Nettinne;5.2612996;50.2910362;50.2910362, 5.2612996;
5380;Cortil-Wodon;4.958369;50.567323;50.567323, 4.958369;
5380;Franc-Waret;4.9759589;50.5210841;50.5210841, 4.9759589;
5500;Falmagne;4.8971396;50.2003101;50.2003101, 4.8971396;
5500;Falmignoul;4.8924373;50.2037856;50.2037856, 4.8924373;
5502;Thynes;4.9882689;50.2798224;50.2798224, 4.9882689;
5523;Sommière;4.8454743;50.274944;50.274944, 4.8454743;
5530;Spontin;5.006949;50.322619;50.322619, 5.006949;
5530;Yvoir;4.8806618;50.3264425;50.3264425, 4.8806618;
5537;Anhée;4.8796936;50.310778;50.310778, 4.8796936;
5537;Annevoie-Rouillon;4.841866;50.343103;50.343103, 4.841866;
5537;Haut-Le-Wastia;4.8417104;50.3053165;50.3053165, 4.8417104;
5537;Sosoye;4.7815722;50.2955787;50.2955787, 4.7815722;
5540;Hastière-Lavaux;4.8242423;50.216541;50.216541, 4.8242423;
5543;Heer;4.831747;50.161698;50.161698, 4.831747;
5550;Chairière;4.9489546;49.8612272;49.8612272, 4.9489546;
5550;Membre;4.9002694;49.8655398;49.8655398, 4.9002694;
5550;Mouzaive;4.9620137;49.8534637;49.8534637, 4.9620137;
5550;Orchimont;4.9274653;49.8936753;49.8936753, 4.9274653;
5555;Baillamont;5.0267634;49.8994469;49.8994469, 5.0267634;
5555;Bellefontaine;4.973101;49.9177;49.9177, 4.973101;
5555;Cornimont;4.9979774;49.8626123;49.8626123, 4.9979774;
5555;Graide;5.0674675;49.9514336;49.9514336, 5.0674675;
5570;Dion;4.8883798;50.1178162;50.1178162, 4.8883798;
5570;Felenne;4.8490158;50.0680742;50.0680742, 4.8490158;
5570;Javingue;4.9187569;50.1018962;50.1018962, 4.9187569;
5570;Vonêche;4.9800374;50.0608665;50.0608665, 4.9800374;
5572;Focant;5.0408552;50.1314538;50.1314538, 5.0408552;
5575;Patignies;4.9521201;49.9999798;49.9999798, 4.9521201;
5575;Sart-Custinne;4.9175574;50.0014538;50.0014538, 4.9175574;
5575;Willerzie;4.8475671;49.9874142;49.9874142, 4.8475671;
5580;Mont-Gauthier;5.120824;50.2092771;50.2092771, 5.120824;
5580;Rochefort;5.2140311511356;50.1725817;50.1725817, 5.21403115114;
5600;Villers-En-Fagne;4.5846227;50.1457902;50.1457902, 4.5846227;
5630;Soumoy;4.4366472;50.1896906;50.1896906, 4.4366472;
5640;Biesme;4.6073303;50.3346461;50.3346461, 4.6073303;
5640;Mettet;4.6584949;50.3212094;50.3212094, 4.6584949;
5650;Chastrès;4.4592009;50.2649096;50.2649096, 4.4592009;
5651;Rognée;4.3892146;50.2691529;50.2691529, 4.3892146;
5660;Brûly-De-Pesche;4.4602842;50.0009202;50.0009202, 4.4602842;
5660;Presgaux;4.4206168;50.0247898;50.0247898, 4.4206168;
5670;Dourbes;4.59145;50.091356;50.091356, 4.59145;
5670;Nismes;4.5486173;50.0745275;50.0745275, 4.5486173;
6000;Charleroi;4.4491649999234;50.41571025;50.41571025, 4.44916499992;
6031;Monceau-Sur-Sambre;4.382402;50.4170168;50.4170168, 4.382402;
6041;Gosselies;4.4301757;50.4653846;50.4653846, 4.4301757;
6042;Lodelinsart;4.4489421;50.431853;50.431853, 4.4489421;
6120;Marbaix;4.3713936;50.3268072;50.3268072, 4.3713936;
6181;Gouy-Lez-Piéton;4.3287132;50.4875628;50.4875628, 4.3287132;
6230;Pont-À-Celles;4.3622972938902;50.5043242;50.5043242, 4.36229729389;
6238;Liberchies;4.4243830944654;50.5152429;50.5152429, 4.42438309447;
6238;Luttre;4.3888817117527;50.51456265;50.51456265, 4.38888171175;
6250;Pont-De-Loup;4.5459892;50.4173702;50.4173702, 4.5459892;
6250;Presles;4.5786617;50.3850088;50.3850088, 4.5786617;
6280;Villers-Poterie;4.547498;50.3513008;50.3513008, 4.547498;
6440;Vergnies;4.3059105;50.198614;50.198614, 4.3059105;
6460;Chimay;4.3173338;50.0479266;50.0479266, 4.3173338;
6460;Saint-Remy;4.309222;50.050354;50.050354, 4.309222;
6464;Rièzes;4.368311;49.960822;49.960822, 4.368311;
6470;Sivry;4.1792797;50.1678978;50.1678978, 4.1792797;
6470;Sivry-Rance;4.1899982;50.1640023;50.1640023, 4.1899982;
6500;Beaumont;4.2383115;50.2355294;50.2355294, 4.2383115;
6500;Leval-Chaudeville;4.2289677;50.2349363;50.2349363, 4.2289677;
6500;Solre-Saint-Géry;4.246304;50.216245;50.216245, 4.246304;
6530;Thuin;4.2870475;50.3397445;50.3397445, 4.2870475;
6531;Biesme-Sous-Thuin;4.3079897;50.320724;50.320724, 4.3079897;
6533;Biercée;4.2591396;50.3250862;50.3250862, 4.2591396;
6542;Sars-La-Buissière;4.209803;50.3352549;50.3352549, 4.209803;
6590;Momignies;4.1649981;50.0286317;50.0286317, 4.1649981;
6600;Wardin;5.7857948;49.9902268;49.9902268, 5.7857948;
6630;Martelange;5.7376366;49.8313323;49.8313323, 5.7376366;
6637;Hollange;5.6881541;49.9064531;49.9064531, 5.6881541;
6640;Vaux-Sur-Sûre;5.5908285596978;49.908755829225;49.9087558292, 5.5908285597;
6681;Lavacherie;5.5136455;50.052317;50.052317, 5.5136455;
6700;Toernich;5.7795299;49.6512359;49.6512359, 5.7795299;
6717;Attert;5.7872217;49.7514982;49.7514982, 5.7872217;
6717;Nothomb;5.7861375;49.7717529;49.7717529, 5.7861375;
6717;Thiaumont;5.7291343;49.7159959;49.7159959, 5.7291343;
6724;Houdemont;5.5843337;49.7189016;49.7189016, 5.5843337;
6740;Villers-Sur-Semois;5.5614663;49.6987456;49.6987456, 5.5614663;
6750;Musson;5.705881;49.5580794;49.5580794, 5.705881;
6760;Bleid;5.6272894;49.5680419;49.5680419, 5.6272894;
6762;Saint-Mard;5.5284511;49.5577562;49.5577562, 5.5284511;
6769;Gérouville;5.4287902;49.6184295;49.6184295, 5.4287902;
6769;Robelmont;5.5071291;49.595344;49.595344, 5.5071291;
6800;Bras;5.3877654;49.9760182;49.9760182, 5.3877654;
6800;Libramont-Chevigny;5.3823537;49.9197154;49.9197154, 5.3823537;
6800;Moircy;5.468077;49.9894846;49.9894846, 5.468077;
6800;Recogne;5.3607943;49.9112853;49.9112853, 5.3607943;
6800;Sainte-Marie-Chevigny;5.4578106;49.9235741;49.9235741, 5.4578106;
6810;Izel;5.3747807;49.693986;49.693986, 5.3747807;
6820;Muno;5.1759524;49.717679;49.717679, 5.1759524;
6830;Bouillon;5.0672528;49.7949836;49.7949836, 5.0672528;
6830;Les Hayons;5.1456628;49.8133379;49.8133379, 5.1456628;
6833;Vivy;5.0388784;49.8675973;49.8675973, 5.0388784;
6840;Hamipré;5.4564462;49.8359615;49.8359615, 5.4564462;
6840;Longlier;5.4609005;49.8562222;49.8562222, 5.4609005;
6850;Paliseul;5.1349041;49.9035269;49.9035269, 5.1349041;
6852;Maissin;5.1805775;49.9651106;49.9651106, 5.1805775;
6853;Framont;5.1601932;49.9185629;49.9185629, 5.1601932;
6860;Léglise;5.5381496;49.8003582;49.8003582, 5.5381496;
6880;Auby-Sur-Semois;5.1823728;49.8157173;49.8157173, 5.1823728;
6880;Orgeo;5.3022804;49.8343079;49.8343079, 5.3022804;
6890;Redu;5.1601828;50.0077873;50.0077873, 5.1601828;
6890;Smuid;5.2662483;50.0188027;50.0188027, 5.2662483;
6900;Humain;5.2552435;50.2053202;50.2053202, 5.2552435;
6900;On;5.2862777;50.1715967;50.1715967, 5.2862777;
6924;Lomprez;5.092143;50.0762474;50.0762474, 5.092143;
6927;Resteigne;5.1778089;50.0828516;50.0828516, 5.1778089;
6927;Tellin;5.216837;50.081019;50.081019, 5.216837;
6940;Wéris;5.5307553;50.3266395;50.3266395, 5.5307553;
6941;Bende;5.4142387;50.4176261;50.4176261, 5.4142387;
6941;Tohogne;5.481405;50.3810361;50.3810361, 5.481405;
6950;Harsin;5.3475606;50.173788;50.173788, 5.3475606;
6950;Nassogne;5.3455462;50.1294031;50.1294031, 5.3455462;
6952;Grune;5.3828952;50.1549918;50.1549918, 5.3828952;
6970;Tenneville;5.5242133;50.091248;50.091248, 5.5242133;
6987;Marcourt;5.5268173;50.2145396;50.2145396, 5.5268173;
6997;Amonines;5.5571509;50.2655197;50.2655197, 5.5571509;
6997;Soy;5.5100929;50.285577;50.285577, 5.5100929;
7022;Hyon;3.9619447;50.4392359;50.4392359, 3.9619447;
7034;Saint-Denis;4.0181787;50.4920472;50.4920472, 4.0181787;
7040;Asquillies;3.9570563;50.4020009;50.4020009, 3.9570563;
7040;Bougnies;3.9391701;50.386751;50.386751, 3.9391701;
7041;Havay;3.9841693;50.3611541;50.3611541, 3.9841693;
7050;Jurbise;3.9113179;50.5325067;50.5325067, 3.9113179;
7063;Neufvilles;4.0029098;50.5683075;50.5683075, 4.0029098;
7070;Thieu;4.0922224;50.473352;50.473352, 4.0922224;
7070;Ville-Sur-Haine;4.0655313;50.4767906;50.4767906, 4.0655313;
7090;Ronquières;4.2235457;50.6084328;50.6084328, 4.2235457;
7100;Haine-Saint-Pierre;4.2000181;50.4547557;50.4547557, 4.2000181;
7100;La Louvière;4.1852682;50.479487;50.479487, 4.1852682;
7100;Trivières;4.1475857;50.4517378;50.4517378, 4.1475857;
7110;Houdeng-Goegnies;4.1575303;50.4879863;50.4879863, 4.1575303;
7120;Croix-Lez-Rouveroy;4.0758701;50.3609408;50.3609408, 4.0758701;
7120;Fauroeulx;4.1095709;50.3703355;50.3703355, 4.1095709;
7130;Binche;4.1701677159951;50.412824846085;50.4128248461, 4.170167716;
7134;Péronnes-Lez-Binche;4.1458468;50.4364165;50.4364165, 4.1458468;
7134;Ressaix;4.1910482;50.4238109;50.4238109, 4.1910482;
7160;Piéton;4.2984261;50.4414944;50.4414944, 4.2984261;
7170;Bois-D'haine;4.2156931;50.5023427;50.5023427, 4.2156931;
7170;Fayt-Lez-Manage;4.2282511;50.4898236;50.4898236, 4.2282511;
7170;Manage;4.2343288;50.5036133;50.5036133, 4.2343288;
7181;Arquennes;4.287514819651;50.5640405;50.5640405, 4.28751481965;
7181;Feluy;4.2430926037513;50.5625639;50.5625639, 4.24309260375;
7181;Petit-Roeulx-Lez-Nivelles;4.3186986634815;50.55876715;50.55876715, 4.31869866348;
7190;Ecaussinnes;4.1752492;50.5696129;50.5696129, 4.1752492;
7191;Ecaussinnes-Lalaing;4.1785518;50.5703563;50.5703563, 4.1785518;
7332;Sirault;3.7881267;50.5060592;50.5060592, 3.7881267;
7340;Wasmes;3.846637;50.414181;50.414181, 3.846637;
7350;Thulin;3.7393229;50.4292832;50.4292832, 3.7393229;
7370;Dour;3.7806897;50.3978815;50.3978815, 3.7806897;
7380;Quiévrain;3.6819263;50.4084818;50.4084818, 3.6819263;
7387;Erquennes;3.7933404;50.3590043;50.3590043, 3.7933404;
7387;Honnelles;3.731019;50.352089;50.352089, 3.731019;
7387;Onnezies;3.71633;50.363513;50.363513, 3.71633;
7390;Wasmuel;3.8466719;50.445727;50.445727, 3.8466719;
7502;Esplechin;3.3038112;50.5743852;50.5743852, 3.3038112;
7506;Willemeau;3.350025;50.573981;50.573981, 3.350025;
7520;Ramegnies-Chin;3.335337;50.651295;50.651295, 3.335337;
7522;Lamain;3.2931148;50.5982618;50.5982618, 3.2931148;
7522;Marquain;3.3226398;50.6078843;50.6078843, 3.3226398;
7534;Barry;3.5430623;50.5875423;50.5875423, 3.5430623;
7604;Brasmenil;3.5472808;50.5417372;50.5417372, 3.5472808;
7640;Péronnes-Lez-Antoing;3.4538057;50.551862;50.551862, 3.4538057;
7642;Calonne;3.4371661;50.578325;50.578325, 3.4371661;
7750;Anseroeul;3.520558;50.728033;50.728033, 3.520558;
7750;Mont-De-L'enclus;3.5110542;50.7456511;50.7456511, 3.5110542;
7750;Russeignies;3.5309528;50.7447633;50.7447633, 3.5309528;
7760;Molenbaix;3.4294567;50.6930043;50.6930043, 3.4294567;
7760;Velaines;3.4865934;50.6685604;50.6685604, 3.4865934;
7781;Houthem;2.9640553;50.7868243;50.7868243, 2.9640553;
7782;Ploegsteert;2.8803139;50.7262204;50.7262204, 2.8803139;
7783;Bizet;2.88999;50.7060943;50.7060943, 2.88999;
7800;Ath;3.7926793502157;50.639504499385;50.6395044994, 3.79267935022;
7811;Arbre;3.8148309;50.6103517;50.6103517, 3.8148309;
7823;Gibecq;3.8878195;50.637673;50.637673, 3.8878195;
7830;Bassilly;3.9360497;50.6724203;50.6724203, 3.9360497;
7830;Fouleng;3.9282801;50.6182841;50.6182841, 3.9282801;
7830;Gondregnies;3.9118667;50.627067;50.627067, 3.9118667;
7850;Marcq;4.0173479;50.6903571;50.6903571, 4.0173479;
7861;Wannebecq;3.7998354;50.6940794;50.6940794, 3.7998354;
7862;Ogy;3.780225;50.7208405;50.7208405, 3.780225;
7890;Lahamaide;3.7246735;50.69558;50.69558, 3.7246735;
7911;Herquegies;3.5785557;50.6349335;50.6349335, 3.5785557;
7950;Chièvres;3.810128;50.587693;50.587693, 3.810128;
7971;Ramegnies;3.6351295;50.544393;50.544393, 3.6351295;
7971;Thumaide;3.6304664;50.5404186;50.5404186, 3.6304664;
8020;Hertsberge;3.2612349549978;51.10996785;51.10996785, 3.261234955;
8340;Lapscheure;3.3523918963854;51.2821424;51.2821424, 3.35239189639;
8340;Moerkerke;3.3558017705651;51.2422333;51.2422333, 3.35580177057;
8340;Oostkerke;3.2884674049058;51.2751719;51.2751719, 3.28846740491;
8340;Sijsele;3.3435315097294;51.210525;51.210525, 3.34353150973;
8377;Zuienkerke;3.1567406094326;51.2685834;51.2685834, 3.15674060943;
8400;Oostende;2.9203275;51.2303177;51.2303177, 2.9203275;
8400;Stene;2.9200835535007;51.20214645;51.20214645, 2.9200835535;
8430;Middelkerke;2.8063401225473;51.18331695;51.18331695, 2.80634012255;
8433;Mannekensvere;2.8183418;51.1258003;51.1258003, 2.8183418;
8460;Ettelgem;3.0384504834689;51.19765475;51.19765475, 3.03845048347;
8480;Eernegem;3.023122345129;51.12819605;51.12819605, 3.02312234513;
8510;Bellegem;3.2800137;50.7781502;50.7781502, 3.2800137;
8510;Kooigem;3.3261001;50.739664;50.739664, 3.3261001;
8550;Zwevegem;3.3419067426276;50.80406995;50.80406995, 3.34190674263;
8560;Gullegem;3.2026154878227;50.84493445;50.84493445, 3.20261548782;
8570;Ingooigem;3.4271837357678;50.8297876;50.8297876, 3.42718373577;
8572;Kaster;3.4976090001837;50.8121917;50.8121917, 3.49760900018;
8580;Avelgem;3.4468985313677;50.7754997;50.7754997, 3.44689853137;
8582;Outrijve;3.4257331809137;50.75868715;50.75868715, 3.42573318091;
8600;Keiem;2.8814585998043;51.08623835;51.08623835, 2.8814585998;
8600;Nieuwkapelle;2.8042814087195;50.9974451;50.9974451, 2.80428140872;
8600;Oostkerke;2.7997074366181;51.04353425;51.04353425, 2.79970743662;
8600;Vladslo;2.9207800886428;51.06253345;51.06253345, 2.92078008864;
8610;Werken;2.9637026;51.0290062;51.0290062, 2.9637026;
8630;Wulveringem;2.6550439487441;51.03030765;51.03030765, 2.65504394874;
8630;Zoutenaaie;2.7515311775286;51.05092295;51.05092295, 2.75153117753;
8640;Oostvleteren;2.7492224474635;50.92313355;50.92313355, 2.74922244746;
8640;Westvleteren;2.7205508961772;50.9103823;50.9103823, 2.72055089618;
8647;Noordschote;2.8217318560837;50.9484727;50.9484727, 2.82173185608;
8660;De Panne;2.5806696887141;51.09437775;51.09437775, 2.58066968871;
8670;Koksijde;2.6353426015022;51.1091101;51.1091101, 2.6353426015;
8680;Koekelare;2.9682187344976;51.0911765;51.0911765, 2.9682187345;
8680;Zande;2.9186353800579;51.1174383;51.1174383, 2.91863538006;
8691;Stavele;2.673321;50.9398411;50.9398411, 2.673321;
8700;Schuiferskapelle;3.3283107336881;51.03700665;51.03700665, 3.32831073369;
8710;Sint-Baafs-Vijve;3.3862545030012;50.9245338;50.9245338, 3.386254503;
8720;Markegem;3.394380172379;50.95014795;50.95014795, 3.39438017238;
8730;Sint-Joris;3.3646568393591;51.125095;51.125095, 3.36465683936;
8740;Egem;3.2540634837689;51.0209559;51.0209559, 3.25406348377;
8750;Wingene;3.2847683081115;51.06808895;51.06808895, 3.28476830811;
8770;Ingelmunster;3.2617189739329;50.92196635;50.92196635, 3.26171897393;
8780;Oostrozebeke;3.3468206372996;50.93434535;50.93434535, 3.3468206373;
8793;Sint-Eloois-Vijve;3.4036062;50.9057236;50.9057236, 3.4036062;
8800;Rumbeke;3.1223026883986;50.91511475;50.91511475, 3.1223026884;
8830;Hooglede;3.0687215849639;50.98218015;50.98218015, 3.06872158496;
8902;Zillebeke;2.9224029;50.8346385;50.8346385, 2.9224029;
8908;Vlamertinge;2.8146596555515;50.84722495;50.84722495, 2.81465965555;
8930;Menen;3.1156565;50.7969879;50.7969879, 3.1156565;
8956;Kemmel;2.8383675286243;50.7952131;50.7952131, 2.83836752862;
8970;Reningelst;2.7636029;50.8170498;50.8170498, 2.7636029;
8980;Passendale;3.0054428297242;50.89915125;50.89915125, 3.00544282972;
8980;Zandvoorde;2.9770015427192;50.8151226;50.8151226, 2.97700154272;
9050;Gentbrugge;3.7588813;51.0447236;51.0447236, 3.7588813;
9051;Afsnee;3.6575415863856;51.0299989;51.0299989, 3.65754158639;
9060;Zelzate;3.8105002;51.2000036;51.2000036, 3.8105002;
9080;Zeveneken;3.9000296;51.1078751;51.1078751, 3.9000296;
9120;Kallo;4.2588008641609;51.2652143;51.2652143, 4.25880086416;
9140;Elversele;4.1457568844955;51.12017065;51.12017065, 4.1457568845;
9150;Bazel;4.2873842506575;51.14685855;51.14685855, 4.28738425066;
9170;De Klinge;4.0898144;51.2564526;51.2564526, 4.0898144;
9170;Meerdonk;4.1511549;51.2588943;51.2588943, 4.1511549;
9200;Dendermonde;4.098112;51.0312293;51.0312293, 4.098112;
9200;Schoonaarde;4.0158906182168;50.9986902;50.9986902, 4.01589061822;
9200;Sint-Gillis-Dendermonde;4.1276622058379;51.0226035;51.0226035, 4.12766220584;
9310;Baardegem;4.1400064082098;50.9559778;50.9559778, 4.14000640821;
9310;Meldert;4.1339380209476;50.93483295;50.93483295, 4.13393802095;
9340;Lede;3.9775435;50.9660758;50.9660758, 3.9775435;
9340;Wanzele;3.9570133;50.9741595;50.9741595, 3.9570133;
9400;Ninove;4.0242373;50.8353611;50.8353611, 4.0242373;
9402;Meerbeke;4.0458501718008;50.81972985;50.81972985, 4.0458501718;
9404;Aspelare;3.9584406;50.8421637;50.8421637, 3.9584406;
9420;Bambrugge;3.4154479;51.0545566;51.0545566, 3.4154479;
9420;Erondegem;3.9555369;50.9407226;50.9407226, 3.9555369;
9450;Haaltert;4.0057717;50.9022532;50.9022532, 4.0057717;
9470;Denderleeuw;4.0665468327116;50.8843903;50.8843903, 4.06654683271;
9500;Nederboelare;3.8718226231289;50.78113635;50.78113635, 3.87182262313;
9500;Onkerzele;3.9040294677949;50.77876845;50.77876845, 3.90402946779;
9500;Viane;3.923884698906;50.7386591;50.7386591, 3.92388469891;
9500;Zarlardinge;3.8252714980661;50.76432255;50.76432255, 3.82527149807;
9520;Vlierzele;3.9009360317784;50.935088;50.935088, 3.90093603178;
9620;Oombergen;3.8381185;50.8988376;50.8988376, 3.8381185;
9620;Sint-Goriks-Oudenhove;3.7863829;50.8522592;50.8522592, 3.7863829;
9630;Roborst;3.7535689;50.8636242;50.8636242, 3.7535689;
9630;Sint-Denijs-Boekel;3.7130873;50.8660879;50.8660879, 3.7130873;
9636;Nederzwalm-Hermelgem;3.6879894099711;50.8867594;50.8867594, 3.68798940997;
9660;Elst;5.5556351;50.7685711;50.7685711, 5.5556351;
9660;Everbeek;3.7859967948024;50.7685909;50.7685909, 3.7859967948;
9660;Nederbrakel;3.7617767441185;50.8052186;50.8052186, 3.76177674412;
9661;Parike;3.799316;50.7849168;50.7849168, 3.799316;
9700;Ename;3.6317612;50.8553126;50.8553126, 3.6317612;
9771;Nokere;3.5108474;50.8853618;50.8853618, 3.5108474;
9790;Ooike;3.5514004;50.8711812;50.8711812, 3.5514004;
9790;Wortegem;3.5101135;50.8533808;50.8533808, 3.5101135;
9790;Wortegem-Petegem;3.5329831121506;50.845989;50.845989, 3.53298311215;
9800;Vinkt;3.4808321;51.0078663;51.0078663, 3.4808321;
9820;Lemberge;3.7726469;50.9779856;50.9779856, 3.7726469;
9850;Vosselare;3.5661276338188;51.0289033;51.0289033, 3.56612763382;
9860;Oosterzele;3.8032713;50.9456388;50.9456388, 3.8032713;
9860;Scheldewindeke;3.78971;50.9392571;50.9392571, 3.78971;
9870;Zulte;3.4485632;50.9206638;50.9206638, 3.4485632;
9880;Lotenhulle;3.4596784;51.0497022;51.0497022, 3.4596784;
9890;Dikkelvenne;3.6894495;50.9176673;50.9176673, 3.6894495;
9920;Lovendegem;3.6076129;51.0956807;51.0956807, 3.6076129;
9930;Zomergem;3.5642436785112;51.1195778;51.1195778, 3.56424367851;
9950;Waarschoot;3.6061712;51.1515304;51.1515304, 3.6061712;
9960;Assenede;3.7568076657628;51.23004155;51.23004155, 3.75680766576;
1050;Ixelles;4.3815707;50.8222854;50.8222854, 4.3815707;
1081;Koekelberg;4.3257084;50.8622633;50.8622633, 4.3257084;
1130;Haren;4.4125708732431;50.8919661;50.8919661, 4.41257087324;
1150;Woluwe-Saint-Pierre;4.4432967;50.8292429;50.8292429, 4.4432967;
1315;Incourt;4.798944;50.6918004;50.6918004, 4.798944;
1315;Opprebais;4.7957745;50.681817;50.681817, 4.7957745;
1315;Roux-Miroir;4.7848246;50.7085122;50.7085122, 4.7848246;
1325;Bonlez;4.6896145;50.7021372;50.7021372, 4.6896145;
1325;Corroy-Le-Grand;4.6747213;50.6617107;50.6617107, 4.6747213;
1341;Céroux-Mousty;4.5291742660159;50.6625713;50.6625713, 4.52917426602;
1350;Folx-Les-Caves;4.9370984;50.6610719;50.6610719, 4.9370984;
1360;Perwez;4.8134719;50.6234469;50.6234469, 4.8134719;
1367;Bomal;4.8735246;50.6681389;50.6681389, 4.8735246;
1367;Grand-Rosière-Hottomont;4.8674622;50.6316098;50.6316098, 4.8674622;
1367;Huppaye;4.8921703;50.6927557;50.6927557, 4.8921703;
1367;Mont-Saint-André;4.8635811;50.6550272;50.6550272, 4.8635811;
1370;Jodoigne;4.8709616;50.7218206;50.7218206, 4.8709616;
1380;Lasne;4.4844157;50.6860037;50.6860037, 4.4844157;
1380;Maransart;4.4559942489341;50.6561328;50.6561328, 4.45599424893;
1390;Biez;4.7033973;50.7267076;50.7267076, 4.7033973;
1430;Rebecq-Rognon;4.1350275503194;50.67355825;50.67355825, 4.13502755032;
1450;Chastre;4.636678;50.6080835;50.6080835, 4.636678;
1450;Gentinnes;4.5927221009772;50.57939665;50.57939665, 4.59272210098;
1495;Marbais;4.5380975970878;50.55047955;50.55047955, 4.53809759709;
1495;Mellery;4.5691118;50.5817537;50.5817537, 4.5691118;
1495;Villers-La-Ville;4.516035801462;50.5640258;50.5640258, 4.51603580146;
1500;Halle;4.2374349;50.7360524;50.7360524, 4.2374349;
